id,issn_l
https://openalex.org/W1550044855,0148-2963
https://openalex.org/W2083449279,0210-5233
https://openalex.org/W2313563931,0033-3352
https://openalex.org/W2172157658,0143-2095
https://openalex.org/W2093505263,1094-9968
https://openalex.org/W2167142086,0025-1909
https://openalex.org/W2137240809,1047-7039
https://openalex.org/W2161159763,0007-2303
https://openalex.org/W2097763228,0025-1909
https://openalex.org/W2134648895,0360-8581
https://openalex.org/W2038399826,1058-0247
https://openalex.org/W2134083539,0149-2063
https://openalex.org/W2156094085,0025-1909
https://openalex.org/W2096451403,0018-7267
https://openalex.org/W2131757366,0143-2095
https://openalex.org/W2038260027,0001-4273
https://openalex.org/W2007376129,0047-2506
https://openalex.org/W2139616932,1523-2409
https://openalex.org/W2137861254,0969-5931
https://openalex.org/W2093448687,0094-3061
https://openalex.org/W2321135545,0166-4972
https://openalex.org/W2086333048,0272-6963
https://openalex.org/W2038603746,0048-7333
https://openalex.org/W2107070018,0363-7425
https://openalex.org/W2140902070,0001-6918
https://openalex.org/W2010712848,0047-2506
https://openalex.org/W2097080591,0022-2380
https://openalex.org/W2082972313,1045-3172
https://openalex.org/W2086527497,0065-0668
https://openalex.org/W2112553552,0022-3514
https://openalex.org/W2088331974,0272-6963
https://openalex.org/W2030550807,0048-7333
https://openalex.org/W2065573347,1047-7039
https://openalex.org/W2151141082,0047-2506
https://openalex.org/W2130000968,0022-2380
https://openalex.org/W2056224838,0025-1909
https://openalex.org/W2014963665,1075-4253
https://openalex.org/W2114731735,1463-922X
https://openalex.org/W2005531955,1090-9516
https://openalex.org/W2029266785,1059-6011
https://openalex.org/W2023613361,0040-5833
https://openalex.org/W2080869278,1476-5667
https://openalex.org/W2153215674,1075-4253
https://openalex.org/W2147755124,0033-2941
https://openalex.org/W2048437406,0011-7315
https://openalex.org/W2000066961,0938-8249
https://openalex.org/W2138486499,1366-9877
https://openalex.org/W2034500186,0090-2616
https://openalex.org/W2015930340,0013-0427
https://openalex.org/W1973308529,0013-0133
https://openalex.org/W2330277600,0003-1224
https://openalex.org/W1981733426,0001-8392
https://openalex.org/W2000237538,0038-4038
https://openalex.org/W3022850054,0309-166X
https://openalex.org/W3021371381,0013-0133
https://openalex.org/W2007687973,0001-8392
https://openalex.org/W2007966855,0167-2681
https://openalex.org/W4254219547,0363-7425
https://openalex.org/W4246489760,0363-7425
https://openalex.org/W3122441192,0022-2380
https://openalex.org/W3121847244,1078-1196
https://openalex.org/W4239117382,0024-6301
https://openalex.org/W2004064845,0038-4038
https://openalex.org/W2016659579,0013-0133
https://openalex.org/W1557679324,0009-4978
https://openalex.org/W1989039552,0960-6491
https://openalex.org/W1992314461,0019-8501
https://openalex.org/W2026636135,0001-8392
https://openalex.org/W3123329624,1366-2716
https://openalex.org/W4232860612,0024-6301
https://openalex.org/W1521544744,1556-5068
https://openalex.org/W2410474513,0015-7325
https://openalex.org/W1981853159,1360-0818
https://openalex.org/W3121787854,0048-7333
https://openalex.org/W1579406482,1741-038X
https://openalex.org/W2000750591,0960-085X
https://openalex.org/W2012436179,1750-0591
https://openalex.org/W1975754957,1751-6757
https://openalex.org/W1989827714,0024-6301
https://openalex.org/W2568908347,0002-8762
https://openalex.org/W2068805170,0363-7425
https://openalex.org/W2156203513,0022-1996
https://openalex.org/W2148940838,0363-7425
https://openalex.org/W2093065590,0028-4793
https://openalex.org/W2097273566,0143-2095
https://openalex.org/W2110956468,1047-7039
https://openalex.org/W2118785525,0143-2095
https://openalex.org/W2061184236,0007-2303
https://openalex.org/W2027662789,0960-6491
https://openalex.org/W2167350343,0960-6491
https://openalex.org/W2073339487,0004-5608
https://openalex.org/W2145208621,0272-6963
https://openalex.org/W2171394132,0363-7425
https://openalex.org/W2120091944,0022-2380
https://openalex.org/W2122729858,0013-0133
https://openalex.org/W2035684056,0960-6491
https://openalex.org/W2100748434,0143-2095
https://openalex.org/W2167722208,0144-3577
https://openalex.org/W3121971504,0363-7425
https://openalex.org/W3123488115,0143-2095
https://openalex.org/W3123328174,0010-1958
https://openalex.org/W2156837911,0170-8406
https://openalex.org/W2315071494,0001-8392
https://openalex.org/W2119444868,1056-4926
https://openalex.org/W2071973000,0925-5273
https://openalex.org/W2167457717,0954-349X
https://openalex.org/W2028497612,0960-6491
https://openalex.org/W2119089951,1047-7039
https://openalex.org/W2040673071,1556-5068
https://openalex.org/W3124780577,0022-2380
https://openalex.org/W2136341781,0363-7425
https://openalex.org/W2036039175,0954-4054
https://openalex.org/W2129583585,0008-1256
https://openalex.org/W224737127,1042-6337
https://openalex.org/W2051780918,0009-8981
https://openalex.org/W2072569172,0895-6308
https://openalex.org/W2885110628,1086-1653
https://openalex.org/W2135241016,0022-3808
https://openalex.org/W1603811794,1556-5068
https://openalex.org/W3124434809,0304-405X
https://openalex.org/W1507782914,1556-5068
https://openalex.org/W1976162410,0304-405X
https://openalex.org/W1966586504,0304-405X
https://openalex.org/W3121850914,0304-405X
https://openalex.org/W3122526219,0304-405X
https://openalex.org/W3123186395,0304-405X
https://openalex.org/W3124640994,0033-5533
https://openalex.org/W2014182748,0022-1082
https://openalex.org/W4254270197,0363-7425
https://openalex.org/W3122551571,0893-9454
https://openalex.org/W4300192888,0094-3061
https://openalex.org/W3123571286,0001-4826
https://openalex.org/W3124642447,0304-405X
https://openalex.org/W2100116030,0929-1199
https://openalex.org/W3122835206,0304-405X
https://openalex.org/W2167915877,0022-1082
https://openalex.org/W3122389145,0893-9454
https://openalex.org/W4239165408,0143-2095
https://openalex.org/W4230412795,0022-1082
https://openalex.org/W3125123918,0022-1090
https://openalex.org/W1499663703,0022-1082
https://openalex.org/W3122055684,0893-9454
https://openalex.org/W3122796383,0304-405X
https://openalex.org/W3125207277,0021-8456
https://openalex.org/W3122389880,0304-405X
https://openalex.org/W3123389673,0022-1082
https://openalex.org/W2164935178,1556-5068
https://openalex.org/W2086264602,0046-3892
https://openalex.org/W2006629370,0304-405X
https://openalex.org/W188148118,0017-8012
https://openalex.org/W1974304125,0306-686X
https://openalex.org/W3125757971,0927-5398
https://openalex.org/W1978145836,0095-4918
https://openalex.org/W4255624968,0895-6308
https://openalex.org/W2124532504,0022-1082
https://openalex.org/W3121239293,0893-9454
https://openalex.org/W2130557145,0306-686X
https://openalex.org/W3121272043,0033-5533
https://openalex.org/W3123906439,0022-1082
https://openalex.org/W3121210261,1743-9132
https://openalex.org/W2046742912,0022-1082
https://openalex.org/W2040515436,0741-6261
https://openalex.org/W1994038570,0378-4266
https://openalex.org/W2153101019,0022-1082
https://openalex.org/W2067205790,0378-4266
https://openalex.org/W2014962525,0014-2921
https://openalex.org/W2123637674,1042-9573
https://openalex.org/W239366043,0890-8389
https://openalex.org/W1965932263,0378-4266
https://openalex.org/W2125591383,0893-9454
https://openalex.org/W2113966200,0378-4266
https://openalex.org/W2065741243,0378-4266
https://openalex.org/W2029800541,0034-6535
https://openalex.org/W3125748266,0929-1199
https://openalex.org/W1974244766,1042-9573
https://openalex.org/W2153678347,0013-0133
https://openalex.org/W2143180696,0025-1909
https://openalex.org/W2039690424,0022-2879
https://openalex.org/W2164003515,0034-6535
https://openalex.org/W2052865128,1042-9573
https://openalex.org/W2083088926,0378-4266
https://openalex.org/W2067666118,0046-3892
https://openalex.org/W2040656611,0022-1090
https://openalex.org/W2061191733,1382-6662
https://openalex.org/W2011195402,0732-8516
https://openalex.org/W1512106166,1556-5068
https://openalex.org/W2096021433,0732-8516
https://openalex.org/W1851511906,1612-0663
https://openalex.org/W2011026764,0378-4266
https://openalex.org/W1989673207,0022-1082
https://openalex.org/W2149045258,1556-5068
https://openalex.org/W2060076121,0022-1082
https://openalex.org/W2092770444,0270-2592
https://openalex.org/W2031652912,0025-1909
https://openalex.org/W2605653278,0046-9777
https://openalex.org/W4255804610,0022-1082
https://openalex.org/W2085995202,1572-3089
https://openalex.org/W2109335752,1556-5068
https://openalex.org/W2079502466,1556-5068
https://openalex.org/W1662800714,1556-5068
https://openalex.org/W2988039629,0304-4076
https://openalex.org/W2176723585,0033-5533
https://openalex.org/W3123183289,1042-9573
https://openalex.org/W2157722270,0022-1082
https://openalex.org/W1982558172,0022-1082
https://openalex.org/W3126116310,0304-405X
https://openalex.org/W3121292091,1042-9573
https://openalex.org/W2170466606,0033-5533
https://openalex.org/W3122781793,0893-9454
https://openalex.org/W2163766194,0022-1082
https://openalex.org/W2077721788,0022-1082
https://openalex.org/W2051997291,0046-3892
https://openalex.org/W2061807031,0022-1082
https://openalex.org/W3124328633,1382-6662
https://openalex.org/W3122858800,0022-2879
https://openalex.org/W2013704297,0033-5533
https://openalex.org/W3122349211,1556-5068
https://openalex.org/W3125727752,1556-5068
https://openalex.org/W3121588421,0891-3811
https://openalex.org/W2154441206,0022-2879
https://openalex.org/W2038273313,0022-1090
https://openalex.org/W3022716229,1382-6662
https://openalex.org/W1928667056,0012-9682
https://openalex.org/W4206512444,0148-6195
https://openalex.org/W3121627116,0378-4266
https://openalex.org/W2031698617,0046-3892
https://openalex.org/W3123001416,0167-2231
https://openalex.org/W2060410710,0002-8282
https://openalex.org/W3125331046,0021-9398
https://openalex.org/W3125278680,0378-4266
https://openalex.org/W3123313191,0378-4266
https://openalex.org/W3124794585,0920-8550
https://openalex.org/W2090668243,0034-6535
https://openalex.org/W3122939503,0378-4266
https://openalex.org/W1855725130,1556-5068
https://openalex.org/W3124715449,1556-5068
https://openalex.org/W2043810828,0378-4266
https://openalex.org/W3125848666,1572-3089
https://openalex.org/W3121756331,1382-6662
https://openalex.org/W3122547105,1556-5068
https://openalex.org/W2051140949,0304-405X
https://openalex.org/W2017732813,0034-6527
https://openalex.org/W2109390866,0033-5533
https://openalex.org/W3125665227,0893-9454
https://openalex.org/W2096862200,0022-1082
https://openalex.org/W1981160460,0304-405X
https://openalex.org/W1559170486,0304-405X
https://openalex.org/W3123011427,0033-5533
https://openalex.org/W3124269021,0893-9454
https://openalex.org/W2116955982,0022-1082
https://openalex.org/W3124863821,0893-9454
https://openalex.org/W3124692806,0304-405X
https://openalex.org/W3123072056,0741-6261
https://openalex.org/W3121831391,1556-5068
https://openalex.org/W3124819562,0304-405X
https://openalex.org/W2153476328,1042-9573
https://openalex.org/W2119112721,1556-5068
https://openalex.org/W4239761537,0022-1082
https://openalex.org/W3121408839,0022-1090
https://openalex.org/W1941014287,1556-5068
https://openalex.org/W2170494975,1058-6407
https://openalex.org/W2090696200,0013-0133
https://openalex.org/W3124518617,0022-2437
https://openalex.org/W4236084949,1058-6407
https://openalex.org/W3125837662,0741-6261
https://openalex.org/W1966496174,0304-405X
https://openalex.org/W2118911213,0929-1199
https://openalex.org/W3125398680,0022-1082
https://openalex.org/W2796037145,0027-4666
https://openalex.org/W1597883070,0304-405X
https://openalex.org/W3123927369,0741-6261
https://openalex.org/W2142456380,0022-0531
https://openalex.org/W2155617681,0732-2399
https://openalex.org/W1929380650,1556-5068
https://openalex.org/W3086659240,0165-1765
https://openalex.org/W3121417617,1570-7156
https://openalex.org/W2735652944,1556-5068
https://openalex.org/W1993893983,1556-5068
https://openalex.org/W4234306639,1556-5068
https://openalex.org/W1840786920,1556-5068
https://openalex.org/W2286435403,1556-5068
https://openalex.org/W2064316318,0022-0531
https://openalex.org/W1582695638,1556-5068
https://openalex.org/W1928880048,1742-7355
https://openalex.org/W2131819144,1556-5068
https://openalex.org/W1503400642,1556-5068
https://openalex.org/W2152717893,0012-9682
https://openalex.org/W2165100677,0022-1082
https://openalex.org/W2000842688,0169-2070
https://openalex.org/W2044944116,0033-5533
https://openalex.org/W2030775385,0002-8282
https://openalex.org/W2105332353,0022-1090
https://openalex.org/W3124253171,0022-1082
https://openalex.org/W3125705127,1078-1196
https://openalex.org/W2083137543,0304-4076
https://openalex.org/W3123413558,0304-405X
https://openalex.org/W1533232858,0893-9454
https://openalex.org/W1506983033,0165-4101
https://openalex.org/W3121912910,0019-7939
https://openalex.org/W2064305707,0022-1082
https://openalex.org/W4255207779,0022-1082
https://openalex.org/W2138839789,0022-1082
https://openalex.org/W2000757558,0021-9398
https://openalex.org/W2099348500,0022-1082
https://openalex.org/W2002115391,0304-405X
https://openalex.org/W3125809992,0304-405X
https://openalex.org/W3125210356,0929-1199
https://openalex.org/W2163725872,1556-5068
https://openalex.org/W2040989045,0034-6535
https://openalex.org/W1967702748,0022-1090
https://openalex.org/W3123059608,1556-5068
https://openalex.org/W3123584292,0042-6601
https://openalex.org/W2109235622,0893-9454
https://openalex.org/W3122703854,0929-1199
https://openalex.org/W1964743509,1368-4221
https://openalex.org/W2109810483,0022-1090
https://openalex.org/W1996113473,0022-3808
https://openalex.org/W2168718710,0022-1090
https://openalex.org/W2047081437,0022-3808
https://openalex.org/W4253729901,0019-7939
https://openalex.org/W1976068716,0304-405X
https://openalex.org/W2113465651,1382-6662
https://openalex.org/W2124652301,0022-1082
https://openalex.org/W2020424122,0021-9398
https://openalex.org/W3125445823,0002-7766
https://openalex.org/W2003836477,0277-6693
https://openalex.org/W2093824686,1556-5068
https://openalex.org/W2064905399,0305-9049
https://openalex.org/W2156589548,1556-5068
https://openalex.org/W2039293823,0021-9398
https://openalex.org/W2169262769,1556-5068
https://openalex.org/W2294193164,1556-5068
https://openalex.org/W2139206589,1556-5068
https://openalex.org/W2735372581,1556-5068
https://openalex.org/W4291327732,0735-0015
https://openalex.org/W2169645335,0022-1082
https://openalex.org/W2055337889,0022-1082
https://openalex.org/W2143173505,0022-1082
https://openalex.org/W2054349855,0022-1082
https://openalex.org/W2169786125,0022-1082
https://openalex.org/W2012301648,0021-9398
https://openalex.org/W3123647737,0002-8282
https://openalex.org/W2125585375,0022-1082
https://openalex.org/W2164320228,0022-1082
https://openalex.org/W1991675125,0893-9454
https://openalex.org/W3094392984,0893-9454
https://openalex.org/W2015207267,0012-9682
https://openalex.org/W3125404604,0022-1082
https://openalex.org/W2032504722,0304-405X
https://openalex.org/W2070225810,0033-5533
https://openalex.org/W2080450677,0304-405X
https://openalex.org/W2153956119,1556-5068
https://openalex.org/W3124972276,0169-2070
https://openalex.org/W1966714429,0304-405X
https://openalex.org/W3125428948,0022-1090
https://openalex.org/W1958925377,0893-9454
https://openalex.org/W3020956865,0022-1082
https://openalex.org/W1974121818,0022-4367
https://openalex.org/W2016940815,0021-9398
https://openalex.org/W2162188672,0022-1082
https://openalex.org/W1975851562,0012-9682
https://openalex.org/W3124539483,0022-1090
https://openalex.org/W3123357134,0304-405X
https://openalex.org/W1556430798,1556-5068
https://openalex.org/W3122426341,1572-3097
https://openalex.org/W3125466232,1382-6662
https://openalex.org/W3125760182,0304-405X
https://openalex.org/W1501154741,0927-0507
https://openalex.org/W1982243735,0022-1082
https://openalex.org/W3123311171,1556-5068
https://openalex.org/W2096878325,0732-8516
https://openalex.org/W3124134944,1556-5068
https://openalex.org/W2790560903,0927-5398
https://openalex.org/W3124766646,1556-5068
https://openalex.org/W3141877856,0034-6535
https://openalex.org/W3123017869,0261-5606
https://openalex.org/W2029568522,0165-1765
https://openalex.org/W3125913149,1556-5068
https://openalex.org/W4252943583,1556-5068
https://openalex.org/W1995522593,0172-4568
https://openalex.org/W3122187992,0022-1082
https://openalex.org/W1985018066,0022-0531
https://openalex.org/W2041550349,0304-4149
https://openalex.org/W1980314087,0012-9682
https://openalex.org/W3022326679,0022-3808
https://openalex.org/W3126001324,0022-1082
https://openalex.org/W3121317163,0002-8282
https://openalex.org/W3122935760,0022-1082
https://openalex.org/W4292083418,2199-3130
https://openalex.org/W3125496416,0893-9454
https://openalex.org/W2095487918,0025-5831
https://openalex.org/W3123787221,0022-1090
https://openalex.org/W4248290786,0022-1082
https://openalex.org/W2143455591,0002-8282
https://openalex.org/W3124634564,0022-1082
https://openalex.org/W2163455584,0012-9682
https://openalex.org/W3122554332,0022-1082
https://openalex.org/W3124179834,0304-405X
https://openalex.org/W3123787023,0021-9398
https://openalex.org/W3123027396,0022-1082
https://openalex.org/W2055107045,0022-2879
https://openalex.org/W3125350408,0022-1082
https://openalex.org/W2112408160,0022-1082
https://openalex.org/W3121256017,0960-1627
https://openalex.org/W3124968158,0893-9454
https://openalex.org/W2142859812,0022-1082
https://openalex.org/W1994438934,0949-2984
https://openalex.org/W3121173034,0304-405X
https://openalex.org/W3124910102,0022-1090
https://openalex.org/W1977403568,0893-9454
https://openalex.org/W2113062208,0893-9454
https://openalex.org/W4240832262,0893-9454
https://openalex.org/W2045581893,0012-9682
https://openalex.org/W2087854199,0938-2259
https://openalex.org/W1978484117,0034-6527
https://openalex.org/W2091171880,0022-0531
https://openalex.org/W3123640350,0893-9454
https://openalex.org/W2001342353,1026-7794
https://openalex.org/W4233968826,0022-1082
https://openalex.org/W2171198005,0015-198X
https://openalex.org/W1979744552,1069-4404
https://openalex.org/W4302567662,0162-1459
https://openalex.org/W283068512,0160-4120
https://openalex.org/W2018962967,1069-4404
https://openalex.org/W2048998135,0261-5177
https://openalex.org/W1969661981,0966-9582
https://openalex.org/W2083319710,1350-4622
https://openalex.org/W142730492,0160-7383
https://openalex.org/W1634769551,0160-7383
https://openalex.org/W1998748631,0160-7383
https://openalex.org/W1975756145,0160-7383
https://openalex.org/W2080004144,1099-2340
https://openalex.org/W2015010180,0261-5177
https://openalex.org/W2018600674,1350-4622
https://openalex.org/W2035280111,0160-7383
https://openalex.org/W2079414206,1356-7667
https://openalex.org/W2108007077,0047-2875
https://openalex.org/W2081520166,2211-4866
https://openalex.org/W4301386326,0009-4978
https://openalex.org/W2141138649,0022-4308
https://openalex.org/W2092456598,1099-2340
https://openalex.org/W2076237786,1368-3500
https://openalex.org/W2059716573,0160-7383
https://openalex.org/W1994218748,1479-053X
https://openalex.org/W2160339132,1743-873X
https://openalex.org/W2131054103,1083-5423
https://openalex.org/W2030523007,1743-873X
https://openalex.org/W2093217923,0160-7383
https://openalex.org/W2043645870,1352-7258
https://openalex.org/W2007613873,0251-3102
https://openalex.org/W4249673253,0009-4978
https://openalex.org/W2012355239,1352-7258
https://openalex.org/W1980618641,1064-5578
https://openalex.org/W2476507652,0814-0626
https://openalex.org/W647164756,0009-4978
https://openalex.org/W2004038836,0197-9183
https://openalex.org/W4254027994,0009-4978
https://openalex.org/W1568553372,0009-4978
https://openalex.org/W1999522784,0966-9582
https://openalex.org/W1595334554,0022-3239
https://openalex.org/W2055184858,0539-0184
https://openalex.org/W1993191426,0022-3808
https://openalex.org/W94150166,0160-7383
https://openalex.org/W2104802901,0010-4175
https://openalex.org/W2089596317,0160-7383
https://openalex.org/W1995562872,0539-0184
https://openalex.org/W1993480128,0002-9602
https://openalex.org/W2054044102,1099-2340
https://openalex.org/W2010025359,0278-4319
https://openalex.org/W1965374284,0012-9682
https://openalex.org/W1594665349,0883-9026
https://openalex.org/W1994415137,0743-0167
https://openalex.org/W1974586066,0278-4319
https://openalex.org/W1984027089,0261-5177
https://openalex.org/W1816340174,1748-0140
https://openalex.org/W1981190624,0301-4215
https://openalex.org/W2128692114,0261-5177
https://openalex.org/W2032458753,0002-7642
https://openalex.org/W1964709757,0014-1844
https://openalex.org/W1890507120,1018-5895
https://openalex.org/W1984769509,0035-1121
https://openalex.org/W2004973677,0013-0095
https://openalex.org/W2091293066,0191-1813
https://openalex.org/W2082169379,1084-9513
https://openalex.org/W1976297854,0308-5961
https://openalex.org/W2070715082,0002-1482
https://openalex.org/W4233990051,0002-1482
https://openalex.org/W2026963057,2159-0370
https://openalex.org/W2027074056,0740-9710
https://openalex.org/W2083473994,0163-660X
https://openalex.org/W2088066858,0822-7942
https://openalex.org/W1984301134,1354-8166
https://openalex.org/W2041282815,0162-1459
https://openalex.org/W2136211845,0012-9682
https://openalex.org/W2767279390,0923-4748
https://openalex.org/W2022041746,0022-0531
https://openalex.org/W2333950996,0538-0014
https://openalex.org/W2006632355,0012-9682
https://openalex.org/W2096719080,0304-4068
https://openalex.org/W2132615746,0160-7383
https://openalex.org/W369485317,1381-0480
https://openalex.org/W2170141537,0167-7187
https://openalex.org/W2007977509,0167-2681
https://openalex.org/W4297849670,0160-5682
https://openalex.org/W4238380090,0013-0133
https://openalex.org/W2037291350,0278-4319
https://openalex.org/W2091841338,0305-0483
https://openalex.org/W23416013,0160-7383
https://openalex.org/W2132546469,1083-0898
https://openalex.org/W2012331874,0377-2217
https://openalex.org/W2128335095,0278-4319
https://openalex.org/W4250419325,0278-4319
https://openalex.org/W2171066739,0895-562X
https://openalex.org/W2136079328,1463-5771
https://openalex.org/W2054193993,0305-0483
https://openalex.org/W2007717214,0261-5177
https://openalex.org/W2148380772,0261-5177
https://openalex.org/W2027843849,0264-9993
https://openalex.org/W2005969676,0010-8804
https://openalex.org/W2116634772,0047-2875
https://openalex.org/W2589463055,0010-8804
https://openalex.org/W2129386517,0022-4367
https://openalex.org/W2129491680,1096-3480
https://openalex.org/W2042834231,0969-5931
https://openalex.org/W41158061,1994-7658
https://openalex.org/W3124822038,0927-538X
https://openalex.org/W2026367530,0002-9092
https://openalex.org/W2007560683,0003-6846
https://openalex.org/W2162347352,1354-8166
https://openalex.org/W2000716075,1099-2340
https://openalex.org/W2065206295,0278-4319
https://openalex.org/W2025367330,1094-1665
https://openalex.org/W2090969507,1354-8166
https://openalex.org/W2016035079,1083-5423
https://openalex.org/W1994803730,0143-6570
https://openalex.org/W2094224253,1083-5423
https://openalex.org/W2241232407,1354-8166
https://openalex.org/W2051016480,1083-5423
https://openalex.org/W2052935655,0922-1425
https://openalex.org/W2086669378,0167-6687
https://openalex.org/W2099808856,1048-9843
https://openalex.org/W2111114024,0001-8392
https://openalex.org/W2123582536,0001-4273
https://openalex.org/W1998789259,0094-3061
https://openalex.org/W2090711836,0895-9285
https://openalex.org/W1997733761,0003-1224
https://openalex.org/W1977186326,0002-9602
https://openalex.org/W2024997507,0037-7732
https://openalex.org/W2118724967,0149-2063
https://openalex.org/W1990656690,0001-4273
https://openalex.org/W1986865620,0021-9010
https://openalex.org/W2152983331,0031-5826
https://openalex.org/W2016105036,0021-9010
https://openalex.org/W20066928,0001-8392
https://openalex.org/W1986331860,0094-3061
https://openalex.org/W2107081237,0001-4273
https://openalex.org/W1971884640,0001-4273
https://openalex.org/W1975317048,0031-5826
https://openalex.org/W2057974544,0363-7425
https://openalex.org/W1985775810,0001-4273
https://openalex.org/W1975966359,0378-8733
https://openalex.org/W2056004880,1047-7039
https://openalex.org/W1993623573,0363-7425
https://openalex.org/W2149804362,0001-8392
https://openalex.org/W1995597573,0363-7425
https://openalex.org/W2070732879,0021-9010
https://openalex.org/W1973526413,1941-6520
https://openalex.org/W2103314753,0001-4273
https://openalex.org/W2017111668,0149-2063
https://openalex.org/W2081464577,0003-066X
https://openalex.org/W2149164727,1075-2730
https://openalex.org/W2063082507,0378-8733
https://openalex.org/W2139127234,0001-4273
https://openalex.org/W2043216630,0149-2063
https://openalex.org/W2023590530,0001-4273
https://openalex.org/W2083855492,0021-9010
https://openalex.org/W2007325261,0001-8791
https://openalex.org/W2074990809,0021-9010
https://openalex.org/W2036778633,1044-8004
https://openalex.org/W2004953711,0963-1798
https://openalex.org/W2312851934,0038-4038
https://openalex.org/W2002007234,0002-8282
https://openalex.org/W3121286888,0003-1224
https://openalex.org/W2162482203,1468-2702
https://openalex.org/W2166807870,1468-2702
https://openalex.org/W3121577857,0034-6527
https://openalex.org/W3121238280,0033-5533
https://openalex.org/W2106587853,0034-6527
https://openalex.org/W1969939313,0013-0095
https://openalex.org/W2098656714,1468-2702
https://openalex.org/W4242080091,0363-7425
https://openalex.org/W2005588627,0013-0095
https://openalex.org/W4250721986,0149-2063
https://openalex.org/W1590531044,0034-6527
https://openalex.org/W2154675554,0013-0095
https://openalex.org/W2332849395,0013-0095
https://openalex.org/W3125057453,1813-9450
https://openalex.org/W3137097355,0191-3085
https://openalex.org/W3124014058,0021-9010
https://openalex.org/W2086445275,0013-0095
https://openalex.org/W2073943372,1468-2702
https://openalex.org/W2004663154,1470-2266
https://openalex.org/W2005409705,0309-1325
https://openalex.org/W4238901042,0013-0095
https://openalex.org/W2213216572,1468-2702
https://openalex.org/W1838208873,0013-0095
https://openalex.org/W3124548040,0020-2754
https://openalex.org/W2085812685,1468-2702
https://openalex.org/W4243728286,0013-0095
https://openalex.org/W2017622960,0013-0095
https://openalex.org/W2065163160,0013-0095
https://openalex.org/W3121239780,0013-0095
https://openalex.org/W3124026981,0308-518X
https://openalex.org/W2070730324,0013-0095
https://openalex.org/W2142831770,0022-3808
https://openalex.org/W3123914693,0895-3309
https://openalex.org/W2004463963,0304-405X
https://openalex.org/W2023006733,0304-405X
https://openalex.org/W3122193054,0012-9682
https://openalex.org/W3123529374,0304-405X
https://openalex.org/W3121250421,0022-1082
https://openalex.org/W2056620406,0027-8424
https://openalex.org/W3123992956,1556-5068
https://openalex.org/W3124317644,0022-1082
https://openalex.org/W3123234532,0022-1082
https://openalex.org/W2154718048,0022-1082
https://openalex.org/W2004601982,0304-405X
https://openalex.org/W1851403087,1558-9080
https://openalex.org/W1968212878,0304-405X
https://openalex.org/W3123595788,0165-4101
https://openalex.org/W1526941477,1556-5068
https://openalex.org/W3123056013,0304-405X
https://openalex.org/W2083580698,0883-9026
https://openalex.org/W2113365101,0022-1082
https://openalex.org/W2034403759,0022-1082
https://openalex.org/W2149668926,0893-9454
https://openalex.org/W3123920159,0734-306X
https://openalex.org/W3124372440,0025-1909
https://openalex.org/W2128130967,0363-7425
https://openalex.org/W3122973831,0022-1082
https://openalex.org/W2083607270,0027-8424
https://openalex.org/W2089405777,1354-7798
https://openalex.org/W2324109975,0001-4273
https://openalex.org/W2063126268,0165-4101
https://openalex.org/W2108897517,0031-9333
https://openalex.org/W3124343712,0741-6261
https://openalex.org/W2135453952,1354-7798
https://openalex.org/W4244744873,0033-5533
https://openalex.org/W2155773836,0167-2681
https://openalex.org/W2031038102,0002-8282
https://openalex.org/W2160910642,0013-0133
https://openalex.org/W2324717746,1558-9080
https://openalex.org/W2067628161,0022-1090
https://openalex.org/W2151162618,1556-5068
https://openalex.org/W3121519329,1556-5068
https://openalex.org/W1996299251,0022-1465
https://openalex.org/W1528074835,0094-3061
https://openalex.org/W1976455197,0033-2909
https://openalex.org/W1975653498,0363-7425
https://openalex.org/W1965354703,0047-2506
https://openalex.org/W3124587674,0002-8282
https://openalex.org/W1970551484,0363-7425
https://openalex.org/W1974840853,0263-2764
https://openalex.org/W1986051883,0022-4537
https://openalex.org/W4229707215,0022-3808
https://openalex.org/W3125348180,0741-6261
https://openalex.org/W3125554563,0046-3892
https://openalex.org/W3124807495,0304-405X
https://openalex.org/W2008568070,0047-2506
https://openalex.org/W4239453719,0033-5533
https://openalex.org/W2004034540,0022-3514
https://openalex.org/W3125558218,0304-405X
https://openalex.org/W3125299675,0022-1082
https://openalex.org/W1963737353,0003-1224
https://openalex.org/W1997507210,0162-895X
https://openalex.org/W2011519860,0022-3506
https://openalex.org/W2011680108,0003-066X
https://openalex.org/W3125399815,0304-405X
https://openalex.org/W1993968668,0894-3796
https://openalex.org/W2016013240,0022-3514
https://openalex.org/W1971899462,0021-9010
https://openalex.org/W2002416300,0021-9010
https://openalex.org/W1970695979,0956-5221
https://openalex.org/W1970953643,1470-5958
https://openalex.org/W1993259493,1470-5958
https://openalex.org/W3124757446,0304-405X
https://openalex.org/W1981436777,1094-4281
https://openalex.org/W1996084238,0889-3268
https://openalex.org/W1968995987,0958-5192
https://openalex.org/W1977834069,0147-1767
https://openalex.org/W2003894849,0012-1649
https://openalex.org/W2001622309,0001-4273
https://openalex.org/W2001691470,0022-3514
https://openalex.org/W119388366,0090-2616
https://openalex.org/W1967215633,0022-2445
https://openalex.org/W1987710538,0047-2506
https://openalex.org/W1988316561,0003-990X
https://openalex.org/W4251634068,1556-5068
https://openalex.org/W2081031067,0022-3514
https://openalex.org/W2069593086,0033-2909
